date,temp_avg,temp_min,temp_max,temp_observ,precip,wind,wt_fog,wt_heavy_fog,wt_thunder,wt_sleet,wt_hail,wt_glaze,wt_haze,wt_drift_snow,wt_high_wind,wt_mist,wt_drizzle,wt_rain,wt_freeze_rain,wt_snow,wt_ground_fog,wt_ice_fog,wt_freeze_drizzle,wt_unknown,casual,registered,total_cust,holiday
2011-01-01,,-1.5666666666666664,11.973333333333333,2.7727272727272725,0.06933333333333333,2.575,1.0,,,,,,1.0,,,1.0,,1.0,,,,,,,330.0,629.0,959.0,
2011-01-02,,0.88,13.80666666666667,7.327272727272727,1.037349397590361,3.925,1.0,1.0,,,,,,,,1.0,1.0,1.0,,,,,,,130.0,651.0,781.0,
2011-01-03,,-3.4428571428571426,7.464285714285714,-3.06,1.878823529411765,3.625,,,,,,,,,,,,,,,,,,,120.0,1181.0,1301.0,
2011-01-04,,-5.957142857142858,4.6428571428571415,-3.0999999999999996,0.0,1.7999999999999998,,,,,,,,,,,,,,,,,,,107.0,1429.0,1536.0,
2011-01-05,,-4.293333333333334,6.113333333333333,-1.7727272727272727,0.0,2.9499999999999997,,,,,,,,,,,,,,,,,,,82.0,1489.0,1571.0,
2011-01-06,,-4.993333333333334,4.233333333333333,-4.245454545454545,0.0,1.6,,,,,,,,,,,,,,1.0,,,,,88.0,1485.0,1573.0,
2011-01-07,,-3.8857142857142857,2.857142857142857,-1.5699999999999998,0.10120481927710842,2.5500000000000003,1.0,,,,,,1.0,,,1.0,,,,1.0,,,,,148.0,1345.0,1493.0,
2011-01-08,,-3.9799999999999995,0.4866666666666666,-2.472727272727273,0.2850574712643679,4.574999999999999,1.0,1.0,,,,,1.0,,,1.0,,,,1.0,,1.0,,,68.0,871.0,939.0,
2011-01-09,,-6.293333333333334,0.22666666666666663,-6.072727272727274,0.283529411764706,6.425000000000001,,,,,,,,,1.0,,,,,,,,,,54.0,748.0,802.0,
2011-01-10,,-6.238461538461539,0.5076923076923077,-5.177777777777778,0.0,2.975,,,,,,,,,1.0,,,,,,,,,,41.0,1257.0,1298.0,
2011-01-11,,-5.914285714285714,0.5642857142857143,-3.1,0.46024096385542174,1.35,1.0,,,1.0,,,1.0,,,,1.0,1.0,,1.0,,1.0,1.0,,43.0,1188.0,1231.0,
2011-01-12,,-5.114285714285715,0.1928571428571428,-3.38,3.52688172043011,5.675,1.0,,,,,1.0,1.0,,,1.0,,,,,,,,,25.0,1116.0,1141.0,
2011-01-13,,-4.6,1.0357142857142856,-4.16,0.0,5.025,,,,,,,,,1.0,,,,,,,,,,37.0,1346.0,1383.0,
2011-01-14,,-7.342857142857143,1.1615384615384612,-5.83,0.0037974683544303796,2.125,1.0,,,,,,,,,,,,,1.0,,,,,54.0,1330.0,1384.0,
2011-01-15,,-5.659999999999999,2.7800000000000002,-3.9454545454545458,0.0,2.2,1.0,,,,,,1.0,,,,,,,,,,,,222.0,1018.0,1240.0,
2011-01-16,,-4.08,5.626666666666668,0.40909090909090895,0.0,3.3,,,,,,,,,,,,,,,,,,,251.0,937.0,1188.0,
2011-01-17,,-3.3714285714285706,2.185714285714286,-2.12,0.42051282051282046,3.1,1.0,,,1.0,,,,,,,,1.0,1.0,1.0,,,,,117.0,876.0,993.0,1.0
2011-01-18,,-3.242857142857143,0.48571428571428577,-1.77,10.541573033707863,3.25,1.0,1.0,,1.0,,1.0,1.0,,,,1.0,1.0,1.0,,,,,,9.0,663.0,672.0,
2011-01-19,,-1.0615384615384615,4.800000000000001,1.122222222222222,0.8845238095238089,3.275,1.0,1.0,,,,,1.0,,,1.0,1.0,1.0,,,,,,,78.0,1553.0,1631.0,
2011-01-20,,-1.107142857142857,8.064285714285713,-0.44000000000000006,0.04025974025974025,3.275,,,,,,,1.0,,,,,1.0,,1.0,,,,,81.0,1815.0,1896.0,
2011-01-21,,-3.413333333333334,4.528571428571429,-1.4727272727272727,0.8318181818181813,6.125,1.0,,,,,,,,,1.0,,1.0,,1.0,,,,,73.0,1449.0,1522.0,
2011-01-22,,-10.213333333333335,-0.5133333333333334,-9.590909090909092,0.0,2.375,,,,,,,,,,,,,,,,,,,93.0,876.0,969.0,
2011-01-23,,-11.0,-3.1000000000000005,-8.072727272727272,0.0,3.625,,,,,,,,,,,,,,1.0,,,,,150.0,827.0,977.0,
2011-01-24,,-12.546666666666669,-1.7,-11.872727272727273,0.0,2.55,,,,,,,,,,,,,,,,,,,86.0,1319.0,1405.0,
2011-01-25,,-9.406666666666668,1.3666666666666665,-2.0818181818181816,0.0,1.575,,,,,,,,,,,,,,,,,,,186.0,1785.0,1971.0,
2011-01-26,,-1.7857142857142854,5.485714285714287,0.5,9.016250000000003,5.075,1.0,1.0,1.0,1.0,1.0,,1.0,,,,1.0,,,1.0,,,,,34.0,466.0,500.0,
2011-01-27,,-1.78,1.7066666666666668,-1.3181818181818181,29.529113924050623,3.2,1.0,,1.0,1.0,,1.0,,,,1.0,,,,1.0,,,,,15.0,409.0,424.0,
2011-01-28,,-2.806666666666666,1.86,-1.8636363636363635,0.13417721518987344,1.6749999999999998,1.0,,,,,1.0,1.0,,,1.0,,,,1.0,,1.0,,,38.0,1113.0,1151.0,
2011-01-29,,-5.235714285714287,1.7857142857142854,-4.220000000000001,1.4399999999999995,1.875,1.0,,,,,,1.0,,,1.0,,,,1.0,,,,,123.0,947.0,1070.0,
2011-01-30,,-6.342857142857143,3.6642857142857146,-4.6000000000000005,0.0,1.2000000000000002,1.0,,,,,,1.0,,,1.0,,,,,1.0,1.0,,,140.0,944.0,1084.0,
2011-01-31,,-4.9071428571428575,4.185714285714286,-2.9400000000000004,0.0,2.675,,,,1.0,,,,,,,,1.0,,1.0,,,,,42.0,1376.0,1418.0,
2011-02-01,,-3.0866666666666664,0.07333333333333335,-3.0818181818181816,0.49746835443037973,1.2000000000000002,1.0,1.0,,,,1.0,1.0,,,,1.0,1.0,,,,,1.0,,47.0,1284.0,1331.0,
2011-02-02,,-1.6733333333333336,4.8533333333333335,0.7181818181818183,18.680681818181803,4.65,1.0,1.0,,,,1.0,,,,1.0,1.0,1.0,,,,,,,72.0,1430.0,1502.0,
2011-02-03,,-3.4799999999999995,6.340000000000001,-2.4727272727272727,0.38481012658227853,4.2,1.0,,,,,,,,,,,,,,,,,,61.0,1473.0,1534.0,
2011-02-04,,-5.22,3.12,-3.2818181818181813,0.0,1.875,,,,,,,,,,,,,,,,,,,88.0,1603.0,1691.0,
2011-02-05,,-2.3,4.693333333333333,0.9727272727272726,1.9923076923076928,2.4000000000000004,1.0,1.0,,,,,,,,1.0,1.0,1.0,,,,,,,100.0,892.0,992.0,
2011-02-06,,-0.13333333333333333,6.260000000000001,1.9272727272727272,2.756000000000001,2.7249999999999996,1.0,,,,,,1.0,,,,,,,,,,,,354.0,1249.0,1603.0,
2011-02-07,,-3.02,8.146666666666667,-1.72,0.0,0.975,1.0,,,,,,1.0,,,1.0,,1.0,,,,,,,119.0,1568.0,1687.0,
2011-02-08,,-3.5133333333333336,7.326666666666667,1.2090909090909092,0.20941176470588244,6.5249999999999995,1.0,,,,,,1.0,,1.0,1.0,,1.0,,,,,,,64.0,1446.0,1510.0,
2011-02-09,,-8.166666666666666,2.2333333333333334,-6.1000000000000005,0.0037974683544303796,2.9749999999999996,1.0,,,1.0,1.0,,1.0,,1.0,1.0,,,,1.0,,,,,52.0,1540.0,1592.0,
2011-02-10,,-7.060000000000001,0.46,-5.209090909090909,0.5311111111111109,3.6500000000000004,1.0,,,,,,1.0,,,,,,,1.0,,,,,46.0,1474.0,1520.0,
2011-02-11,,-9.446666666666665,2.6066666666666674,-7.790909090909091,0.12439024390243901,1.4249999999999998,1.0,,,,,,1.0,,,,,,,,,,,,148.0,1576.0,1724.0,
2011-02-12,,-7.853333333333334,6.786666666666667,-3.227272727272727,0.0,3.55,1.0,,,,,,1.0,,,,,,,,,,,,288.0,1167.0,1455.0,
2011-02-13,,-3.586666666666667,9.113333333333335,2.481818181818182,0.0,3.825,,,,,,,,,,,,,,,,,,,396.0,1162.0,1558.0,
2011-02-14,,2.3066666666666666,14.913333333333329,7.872727272727272,0.0,7.5,,,,,,,,,,,,,,,,,,,207.0,1685.0,1892.0,
2011-02-15,,-1.3333333333333335,14.593333333333335,-0.4090909090909091,0.0,4.425,,,,,,,,,1.0,,,,,,,,,,139.0,1641.0,1780.0,
2011-02-16,,-3.0533333333333332,9.879999999999999,1.0727272727272728,0.0,3.4749999999999996,,,,,,,1.0,,,,,,,,,,,,218.0,1861.0,2079.0,
2011-02-17,,1.4866666666666661,16.80666666666667,6.818181818181819,0.0,3.4,,,,,,,,,,,,,,,,,,,258.0,2185.0,2443.0,
2011-02-18,,6.86,22.48,12.890909090909089,0.0,5.0,1.0,,,,,,,,,,,,,,,,,,578.0,2314.0,2892.0,
2011-02-19,,6.08,20.153333333333332,7.718181818181819,0.010256410256410256,10.075000000000001,,,,,,,1.0,,1.0,,,,,,,,,,532.0,1077.0,1609.0,
2011-02-20,,-1.2,11.559999999999999,0.5,0.06794871794871794,3.6500000000000004,1.0,,,,,,,,1.0,1.0,,1.0,,1.0,,,,,639.0,1148.0,1787.0,
2011-02-21,,-0.9999999999999999,8.853333333333333,5.8090909090909095,0.8741176470588233,4.25,1.0,,,1.0,,,1.0,,,,1.0,1.0,1.0,1.0,,,,,195.0,898.0,1093.0,1.0
2011-02-22,,-4.8,5.633333333333335,-4.381818181818182,9.054945054945055,3.2,1.0,1.0,,1.0,,1.0,,,,1.0,1.0,,,1.0,,,,,74.0,1358.0,1432.0,
2011-02-23,,-6.228571428571429,3.457142857142858,-4.159999999999999,0.14556962025316456,1.15,,,,,,,,,,,,,,,,,,,139.0,1740.0,1879.0,
2011-02-24,,-4.48,8.566666666666666,-0.24545454545454548,0.18625000000000003,3.2,1.0,,,,,,1.0,,,1.0,1.0,1.0,,,,,,,100.0,1686.0,1786.0,
2011-02-25,,-0.25333333333333347,14.106666666666666,6.763636363636365,7.3626373626373605,6.425,1.0,,1.0,,1.0,,,,1.0,1.0,1.0,1.0,,,,,,,120.0,1323.0,1443.0,
2011-02-26,,-0.026666666666666766,13.293333333333333,1.1636363636363636,2.745121951219512,2.975,,,,,,,,,1.0,,,,,,,,,,424.0,1519.0,1943.0,
2011-02-27,,0.22000000000000006,11.635714285714284,3.527272727272727,0.00684931506849315,2.0,1.0,,,,,,1.0,,,,,1.0,,,,,,,694.0,1677.0,2371.0,
2011-02-28,,3.1357142857142852,18.02142857142857,10.349999999999998,6.1235955056179785,4.175,1.0,,1.0,,,,1.0,,,1.0,,1.0,,,,,,,80.0,1350.0,1430.0,
2011-03-01,,-0.16666666666666669,16.666666666666668,1.0727272727272725,11.17977528089888,3.325,,,,,,,,,1.0,,,,,,,,,,137.0,1695.0,1832.0,
2011-03-02,,-0.3,12.58666666666667,1.8727272727272726,0.003896103896103896,5.300000000000001,,,,,,,,,,,,,,,,,,,231.0,1878.0,2109.0,
2011-03-03,,-3.993333333333333,11.819999999999997,-3.1,0.0,3.325,,,,,,,1.0,,,,,,,,,,,,123.0,1536.0,1659.0,
2011-03-04,,-3.0599999999999996,7.146666666666667,-0.34545454545454546,0.0,3.675,,,,,,,,,,,,,,,,,,,214.0,1709.0,1923.0,
2011-03-05,,0.8266666666666665,12.3,7.736363636363637,0.04189189189189189,4.4,1.0,,,,,,,,,1.0,1.0,,,,,,,,640.0,1414.0,2054.0,
2011-03-06,,4.369230769230769,16.107692307692307,10.911111111111111,7.597619047619046,5.8500000000000005,1.0,,,,,,,,,1.0,1.0,1.0,,1.0,,,,,113.0,469.0,582.0,
2011-03-07,,0.8866666666666666,12.657142857142857,1.9272727272727272,32.893478260869564,5.975,1.0,,,1.0,,,,,1.0,1.0,1.0,1.0,,1.0,,,,,243.0,1599.0,1842.0,
2011-03-08,,-2.3266666666666667,9.660000000000002,0.19999999999999984,0.010666666666666668,1.925,,,,,,,,,,,,,,,,,,,316.0,1781.0,2097.0,
2011-03-09,,-2.960594732333751e-17,9.6,3.3363636363636364,0.09102564102564102,4.425000000000001,1.0,,,,,,,,,1.0,,1.0,,,,,,,191.0,1677.0,1868.0,
2011-03-10,,4.406666666666666,11.746666666666666,9.263636363636364,20.939560439560438,5.5,1.0,,,,,,,,,1.0,1.0,1.0,,,,,,,46.0,570.0,616.0,
2011-03-11,,3.65,12.128571428571432,4.500000000000001,31.922471910112353,3.8,1.0,,1.0,,,,,,1.0,1.0,1.0,1.0,,,,,,,247.0,1706.0,1953.0,
2011-03-12,,1.22,11.8,4.3999999999999995,0.026027397260273973,3.275,,,,,,,,,,,,,,,,,,,724.0,1380.0,2104.0,
2011-03-13,,2.4533333333333336,14.919999999999998,6.145454545454546,0.00410958904109589,4.225,,,,,,,,,,,,,,,,,,,979.0,1396.0,2375.0,
2011-03-14,,-0.4533333333333334,13.26,1.7181818181818178,0.010526315789473684,2.2,,,,,,,1.0,,,,,,,,,,,,359.0,1673.0,2032.0,
2011-03-15,,-0.07333333333333333,10.81333333333333,2.5727272727272723,0.6243589743589744,2.95,1.0,,,,,,1.0,,,1.0,,1.0,,,,,,,288.0,1736.0,2024.0,
2011-03-16,,2.966666666666667,11.926666666666666,6.572727272727272,15.067741935483873,3.2750000000000004,1.0,,,1.0,,,1.0,,,1.0,1.0,1.0,,,,,,,321.0,1851.0,2172.0,
2011-03-17,,4.666666666666667,15.573333333333334,7.827272727272728,0.01818181818181818,3.225,,,,,,,,,,,,,,,,,,,423.0,2295.0,2718.0,
2011-03-18,,7.1066666666666665,21.953333333333337,14.100000000000001,0.0,3.525,,,,,,,,,,,,,,,,,,,883.0,2311.0,3194.0,
2011-03-19,,9.36153846153846,23.571428571428566,10.8,0.02207792207792208,5.75,,,,,,,,,,,,,,,,,,,1422.0,1634.0,3056.0,
2011-03-20,,1.4785714285714284,13.742857142857144,2.8999999999999995,0.004,3.3,,,,,,,,,,,,1.0,,,,,,,1046.0,1372.0,2418.0,
2011-03-21,,3.4066666666666667,15.593333333333332,8.02727272727273,4.447727272727276,3.9000000000000004,1.0,,1.0,,,,1.0,,,1.0,,1.0,,,,,,,401.0,1657.0,2058.0,
2011-03-22,,6.5133333333333345,20.56666666666667,10.545454545454545,3.4790697674418616,3.5500000000000003,1.0,,1.0,,,,1.0,,1.0,1.0,,1.0,,,,,,,460.0,2207.0,2667.0,
2011-03-23,,6.2357142857142875,14.52142857142857,6.6800000000000015,1.9674157303370796,4.199999999999999,1.0,,1.0,,,,1.0,,,1.0,1.0,1.0,,,,,,,203.0,1898.0,2101.0,
2011-03-24,,3.26,9.299999999999999,3.8818181818181814,7.923076923076922,3.825,1.0,,1.0,,,,,,,1.0,1.0,1.0,,,,,,,166.0,1678.0,1844.0,
2011-03-25,,-1.9333333333333333,7.426666666666665,-0.15454545454545454,0.6851851851851848,3.5250000000000004,,,,,,,1.0,,,,,,,,,,,,300.0,1886.0,2186.0,
2011-03-26,,-1.7466666666666666,8.22,-0.11818181818181822,0.004166666666666667,3.05,,,,,,,,,,,,,,,,,,,981.0,1477.0,2458.0,
2011-03-27,,-1.4133333333333333,7.78,-0.010000000000000031,0.5874999999999999,2.825,1.0,,,,,,1.0,,,1.0,,,,1.0,,,,,470.0,1195.0,1665.0,
2011-03-28,,-2.3333333333333335,7.953333333333334,-0.4,0.10375000000000001,3.3249999999999997,,,,,,,,,,,,,,,,,,,222.0,1782.0,2004.0,
2011-03-29,,-1.7533333333333334,9.413333333333334,1.12,0.0,3.125,,,,,,,,,,,,,,,,,,,317.0,2080.0,2397.0,
2011-03-30,,0.44666666666666666,9.713333333333333,3.85,0.53125,2.7749999999999995,1.0,,,1.0,,,,,,1.0,1.0,1.0,,1.0,,,,,168.0,1351.0,1519.0,
2011-03-31,,2.1133333333333333,7.626666666666667,2.8363636363636364,4.421212121212126,3.15,1.0,,,1.0,,,1.0,,,1.0,1.0,1.0,,,,,,,179.0,1489.0,1668.0,
2011-04-01,,1.9266666666666665,7.113333333333332,3.327272727272728,4.884042553191495,4.6,1.0,,,,,,,,,1.0,1.0,1.0,,,,,,,307.0,1885.0,2192.0,
2011-04-02,,0.66,9.893333333333336,3.690909090909091,0.4746987951807227,3.325,1.0,,1.0,,1.0,,1.0,,,1.0,,1.0,,,,,,,897.0,1328.0,2225.0,
2011-04-03,,2.5400000000000005,12.600000000000001,5.3545454545454545,1.7916666666666676,3.675,,,1.0,,1.0,,1.0,,1.0,,,1.0,,,,,,,1651.0,1561.0,3212.0,
2011-04-04,,5.673333333333334,20.913333333333338,14.990909090909092,0.41555555555555546,5.9,,,1.0,,1.0,,,,,,,1.0,,,,,,,734.0,2345.0,3079.0,
2011-04-05,,8.78,27.333333333333332,12.672727272727274,7.410416666666666,6.325,1.0,,1.0,,,,1.0,,1.0,1.0,,1.0,,,,,,,167.0,1601.0,1768.0,
2011-04-06,,0.5866666666666667,17.006666666666668,4.654545454545454,3.462352941176472,4.225,,,,,,,,,1.0,,,,,,,,,,413.0,2363.0,2776.0,
2011-04-07,,3.6600000000000006,18.160000000000004,7.772727272727272,0.0,3.1500000000000004,,,,,,,1.0,,,,,,,,,,,,570.0,2431.0,3001.0,
2011-04-08,,6.1466666666666665,17.040000000000003,7.0,2.539772727272728,3.55,1.0,,,,,,1.0,,,1.0,,1.0,,,,,,,172.0,1282.0,1454.0,
2011-04-09,,5.36,11.52,6.5181818181818185,8.691954022988504,2.0,1.0,,,,,,,,,1.0,1.0,1.0,,,,,,,879.0,1549.0,2428.0,
2011-04-10,,7.228571428571428,13.37142857142857,9.77,0.1897435897435898,2.8249999999999997,1.0,,,,,,,,,1.0,,,,,,,,,1188.0,1662.0,2850.0,
2011-04-11,,10.586666666666668,22.773333333333333,17.48181818181818,0.014864864864864866,5.25,1.0,,,,,,1.0,,,,,1.0,,,,,,,854.0,2450.0,3304.0,
2011-04-12,,13.859999999999998,26.966666666666665,16.663636363636364,1.8690476190476186,5.15,1.0,,1.0,,,,,,,1.0,,1.0,,,,,,,257.0,1740.0,1997.0,
2011-04-13,,9.314285714285715,16.500000000000004,9.77,13.023595505617976,4.133333333333333,1.0,,1.0,,,,1.0,,,1.0,1.0,1.0,,,,,,,208.0,1920.0,2128.0,
2011-04-14,,5.8,17.1,9.55,1.4975609756097552,1.9,1.0,,,,,,,,,,,,,,,,,,527.0,2683.0,3210.0,
2011-04-15,,6.864285714285715,19.992857142857144,10.11,0.006756756756756757,4.825,,,,,,,,,,,,,,,,,,,642.0,2441.0,3083.0,1.0
2011-04-16,,8.450000000000001,18.349999999999998,10.67,3.8333333333333335,6.699999999999999,1.0,,1.0,,,,,,,1.0,1.0,1.0,,,,,,,121.0,654.0,775.0,
2011-04-17,,8.057142857142859,17.971428571428568,10.11,26.313483146067412,4.800000000000001,,,1.0,,,,,,1.0,,,,,,,,,,1555.0,2123.0,3678.0,
2011-04-18,,8.335714285714285,21.178571428571423,12.4,0.00684931506849315,2.7249999999999996,,,,,,,,,,,,,,,,,,,668.0,2701.0,3369.0,
2011-04-19,,11.314285714285713,22.700000000000006,14.939999999999998,0.3538461538461539,2.575,1.0,,1.0,,,,1.0,,,,,1.0,,,,,,,409.0,2730.0,3139.0,
2011-04-20,,10.671428571428573,24.571428571428573,16.23,1.7180722891566265,4.25,1.0,,1.0,,,,1.0,,,1.0,,,,,,,,,612.0,3286.0,3898.0,
2011-04-21,,9.571428571428571,25.435714285714287,10.9,0.004166666666666667,5.3,,,,,,,,,,,,,,,,,,,743.0,3249.0,3992.0,
2011-04-22,,6.0,15.607142857142856,6.95,1.11038961038961,4.1,1.0,,,,,,,,,1.0,1.0,1.0,,,,,,,177.0,1471.0,1648.0,
2011-04-23,,5.966666666666666,15.471428571428572,9.945454545454545,10.715730337078655,3.375,1.0,,1.0,,,,1.0,,1.0,1.0,1.0,1.0,,,,,,,1460.0,2510.0,3970.0,
2011-04-24,,10.707142857142856,25.35,16.990000000000002,2.2048192771084345,2.775,1.0,,1.0,,1.0,,1.0,,1.0,,,1.0,,,,,,,1708.0,2408.0,4116.0,
2011-04-25,,15.453333333333331,29.546666666666663,20.354545454545455,10.155172413793103,3.075,1.0,1.0,1.0,,,,1.0,,,1.0,,1.0,,,1.0,,,,772.0,3249.0,4021.0,
2011-04-26,,18.580000000000002,29.519999999999996,21.16363636363636,0.006756756756756757,5.375,,,1.0,,,,,,,,,1.0,,,,,,,675.0,3656.0,4331.0,
2011-04-27,,19.766666666666666,28.406666666666663,20.80909090909091,0.8679487179487178,5.1,1.0,1.0,1.0,,,,,,,,1.0,1.0,,,,,,,545.0,3264.0,3809.0,
2011-04-28,,18.292857142857144,27.064285714285713,22.56,6.898850574712643,4.875,1.0,,1.0,,1.0,,1.0,,1.0,,,1.0,,,,,,,568.0,3428.0,3996.0,
2011-04-29,,9.75,23.064285714285717,13.84,5.811688311688313,4.2250000000000005,,,1.0,,,,,,,,,,,,,,,,877.0,3560.0,4437.0,
2011-04-30,,9.253333333333334,20.071428571428573,10.31818181818182,0.004477611940298508,3.1750000000000003,,,,,,,,,,,,,,,,,,,1963.0,3251.0,5214.0,
2011-05-01,,8.593333333333334,18.339999999999996,10.818181818181818,0.2088607594936709,1.275,1.0,,,,,,,,,,,1.0,,,,,,,1137.0,2158.0,3295.0,
2011-05-02,,10.946666666666665,19.96666666666666,15.19090909090909,0.9714285714285706,3.1500000000000004,,,,,,,,,,,,1.0,,,,,,,845.0,3484.0,4329.0,
2011-05-03,,14.706666666666667,26.900000000000002,18.936363636363634,0.10602409638554218,4.825,1.0,,,,,,1.0,,,1.0,,1.0,,,1.0,,,,603.0,3763.0,4366.0,
2011-05-04,,7.88,24.26,8.218181818181819,12.239130434782604,5.275,1.0,,,,,,,,,1.0,,1.0,,,,,,,252.0,2343.0,2595.0,
2011-05-05,,6.753333333333332,17.993333333333336,9.654545454545454,4.656818181818187,4.65,,,1.0,,,,,,,,,,,,,,,,611.0,3727.0,4338.0,
2011-05-06,,6.213333333333335,20.75333333333333,10.354545454545455,0.35411764705882354,3.25,1.0,,1.0,,,,,,,,,1.0,,,,,,,891.0,3645.0,4536.0,
2011-05-07,,8.606666666666666,22.040000000000003,12.890909090909092,1.1563218390804593,2.525,1.0,,,,,,,,,,,1.0,,,,,,,1605.0,3011.0,4616.0,
2011-05-08,,9.921428571428573,22.621428571428567,13.320000000000002,0.011538461538461537,1.35,1.0,,,,,,,,,,,1.0,,,,,,,1400.0,2845.0,4245.0,
2011-05-09,,10.213333333333335,23.000000000000004,13.727272727272727,0.049999999999999996,2.7750000000000004,1.0,,,,,,1.0,,,,,,,,,,,,661.0,3622.0,4283.0,
2011-05-10,,9.049999999999999,23.52857142857143,14.05,0.00375,2.05,,,,,,,1.0,,,,,,,,,,,,691.0,4042.0,4733.0,
2011-05-11,,11.92666666666667,23.77333333333333,14.92727272727273,0.0,2.6999999999999997,,,,,,,,,,,,1.0,,,,,,,550.0,3554.0,4104.0,
2011-05-12,,11.12,24.099999999999998,14.645454545454545,0.0,2.925,,,,,,,,,,,,,,,,,,,694.0,4076.0,4770.0,
2011-05-13,,13.72857142857143,21.907142857142855,15.729999999999999,0.14698795180722893,3.55,1.0,,,,,,,,,1.0,1.0,1.0,,,,,,,690.0,3348.0,4038.0,
2011-05-14,,14.96,18.7,15.663636363636362,1.579069767441861,2.7,1.0,,1.0,,,,,,,,1.0,1.0,,,,,,,899.0,2453.0,3352.0,
2011-05-15,,15.746666666666666,21.366666666666667,17.672727272727272,15.021739130434785,2.375,1.0,1.0,1.0,,,,1.0,,,1.0,,1.0,,,,,,,1582.0,2902.0,4484.0,
2011-05-16,,15.0,25.08666666666667,16.92727272727273,5.955913978494627,2.2750000000000004,1.0,,1.0,,,,1.0,,,1.0,,1.0,,,1.0,,,,772.0,3137.0,3909.0,
2011-05-17,,16.2,23.96666666666666,17.07272727272727,7.656521739130432,5.4,1.0,,1.0,,,,,,,1.0,,1.0,,,,,,,678.0,3389.0,4067.0,
2011-05-18,,16.55333333333333,22.22666666666667,17.67272727272727,8.498947368421051,3.125,1.0,,1.0,,,,1.0,,,1.0,1.0,1.0,,,,,,,535.0,3277.0,3812.0,
2011-05-19,,13.37142857142857,22.06428571428572,14.680000000000001,5.790816326530612,1.625,1.0,,1.0,,,,,,,1.0,,1.0,,,1.0,,,,734.0,3769.0,4503.0,
2011-05-20,,11.713333333333335,22.246666666666666,15.009090909090911,4.139784946236563,2.4,1.0,,1.0,,,,,,,1.0,,1.0,,,,,,,907.0,3937.0,4844.0,
2011-05-21,,12.678571428571429,24.07857142857143,17.119999999999997,0.07874999999999999,1.975,1.0,,,,,,1.0,,,1.0,,,,,,,,,2254.0,3477.0,5731.0,
2011-05-22,,14.780000000000001,26.706666666666663,18.527272727272727,0.003614457831325301,3.125,1.0,,,,,,1.0,,,,,1.0,,,,,,,1576.0,3020.0,4596.0,
2011-05-23,,17.40666666666667,27.666666666666664,20.400000000000002,2.0806451612903234,3.75,1.0,,1.0,,,,1.0,,,1.0,,1.0,,,,,,,834.0,3390.0,4224.0,
2011-05-24,,19.75,28.919999999999998,21.89,0.6602272727272726,3.0000000000000004,1.0,,1.0,,,,1.0,,,1.0,,1.0,,,,,,,659.0,3763.0,4422.0,
2011-05-25,,17.65333333333333,29.433333333333326,21.318181818181817,1.804494382022472,2.4,1.0,,1.0,,,,,,,,,1.0,,,,,,,739.0,4178.0,4917.0,
2011-05-26,,19.44,30.846666666666668,23.263636363636362,0.0035714285714285713,3.35,1.0,,,,,,1.0,,,1.0,,,,,,,,,757.0,3874.0,4631.0,
2011-05-27,,19.519999999999996,31.060000000000006,22.01818181818182,0.21341463414634146,3.6750000000000003,,,1.0,,,,1.0,,,,,1.0,,,,,,,869.0,3753.0,4622.0,
2011-05-28,,17.89285714285714,29.242857142857137,20.499999999999996,2.3011235955056186,3.65,,,1.0,,,,,,,,,1.0,,,,,,,2000.0,2693.0,4693.0,
2011-05-29,,19.442857142857143,28.749999999999996,22.340000000000003,0.19268292682926835,3.0999999999999996,1.0,,,,,,1.0,,,,,,,,,,,,2352.0,2391.0,4743.0,
2011-05-30,,21.0,31.428571428571423,24.939999999999998,0.0,1.875,1.0,,,,,,1.0,,,1.0,,,,,1.0,,,,1548.0,2499.0,4047.0,1.0
2011-05-31,,21.935714285714287,34.6,26.099999999999998,0.0,1.625,1.0,,,,,,1.0,,,1.0,,,,,,,,,671.0,3269.0,3940.0,
2011-06-01,,22.686666666666664,35.04666666666667,26.05454545454545,0.09770114942528736,3.25,1.0,,1.0,,1.0,,1.0,,,1.0,,1.0,,,,,,,512.0,3419.0,3931.0,
2011-06-02,,20.040000000000003,32.666666666666664,22.772727272727277,1.0139784946236552,5.025,,,1.0,,,,,,,,,,,,,,,,736.0,4176.0,4912.0,
2011-06-03,,13.586666666666668,28.333333333333325,16.41818181818182,0.030120481927710843,3.475,,,,,,,1.0,,,,,,,,,,,,898.0,4344.0,5242.0,
2011-06-04,,11.773333333333335,26.439999999999998,17.372727272727275,0.007317073170731707,1.825,,,,,,,,,,,,1.0,,,,,,,1864.0,3384.0,5248.0,
2011-06-05,,17.08,27.553333333333338,19.52727272727273,0.43146067415730327,2.275,1.0,,1.0,,,,,,,1.0,,1.0,,,,,,,1684.0,3175.0,4859.0,
2011-06-06,,16.819999999999997,28.066666666666663,20.345454545454547,0.5101123595505618,1.85,1.0,,,,,,1.0,,,1.0,,,,,1.0,,,,670.0,3818.0,4488.0,
2011-06-07,,16.533333333333328,29.619999999999997,20.918181818181818,0.0,2.4000000000000004,1.0,,,,,,1.0,,,1.0,,,,,,,,,760.0,4023.0,4783.0,
2011-06-08,,19.026666666666667,32.30666666666667,23.836363636363636,0.023529411764705882,1.95,1.0,,,,,,1.0,,,1.0,,,,,,,,,675.0,3683.0,4358.0,
